transaction_id,timestamp,transaction_type,merchant_category,amount_inr,transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend,date,month,month_name,quarter,year_month
TXN0000087444,2024-09-30 16:13:02,P2P,Food,1214,SUCCESS,36-45,26-35,Karnataka,HDFC,SBI,Android,WiFi,0,16,Monday,0,2024-09-30,9,Sep,Q3,2024-09
TXN0000087445,2024-12-11 12:48:02,P2P,Education,14172,SUCCESS,26-35,26-35,Uttar Pradesh,Axis,ICICI,Web,5G,0,12,Wednesday,0,2024-12-11,12,Dec,Q4,2024-12
TXN0000087446,2024-05-27 02:56:00,P2P,Shopping,1652,SUCCESS,26-35,46-55,Delhi,SBI,IndusInd,iOS,4G,0,2,Monday,0,2024-05-27,5,May,Q2,2024-05
TXN0000087447,2024-10-16 09:24:56,P2P,Shopping,3595,SUCCESS,36-45,26-35,Gujarat,Axis,ICICI,Android,4G,0,9,Wednesday,0,2024-10-16,10,Oct,Q4,2024-10
TXN0000087448,2024-11-04 17:35:19,Bill Payment,Shopping,1279,SUCCESS,18-25,46-55,Uttar Pradesh,HDFC,PNB,Android,WiFi,0,17,Monday,0,2024-11-04,11,Nov,Q4,2024-11
TXN0000087449,2024-09-05 14:42:58,Bill Payment,Utilities,417,SUCCESS,56+,36-45,Karnataka,SBI,Yes Bank,iOS,4G,0,14,Thursday,0,2024-09-05,9,Sep,Q3,2024-09
TXN0000087450,2024-02-09 13:55:20,P2M,Food,605,SUCCESS,36-45,46-55,Delhi,IndusInd,Yes Bank,Android,4G,0,13,Friday,0,2024-02-09,2,Feb,Q1,2024-02
TXN0000087451,2024-12-20 20:22:26,P2M,Food,92,SUCCESS,26-35,26-35,Uttar Pradesh,Axis,Yes Bank,Android,4G,0,20,Friday,0,2024-12-20,12,Dec,Q4,2024-12
TXN0000087452,2024-07-27 12:05:07,P2P,Utilities,229,SUCCESS,36-45,18-25,Karnataka,IndusInd,Axis,Android,WiFi,0,12,Saturday,1,2024-07-27,7,Jul,Q3,2024-07
TXN0000087453,2024-09-13 11:08:34,P2M,Entertainment,125,SUCCESS,46-55,18-25,Delhi,PNB,IndusInd,iOS,4G,0,11,Friday,0,2024-09-13,9,Sep,Q3,2024-09
TXN0000087454,2024-05-14 19:01:13,P2M,Fuel,1100,SUCCESS,18-25,26-35,Karnataka,IndusInd,Axis,Android,5G,0,19,Tuesday,0,2024-05-14,5,May,Q2,2024-05
TXN0000087455,2024-10-20 21:51:03,Bill Payment,Food,235,SUCCESS,18-25,36-45,Maharashtra,SBI,IndusInd,Android,4G,0,21,Sunday,1,2024-10-20,10,Oct,Q4,2024-10
TXN0000087456,2024-10-20 11:48:53,P2P,Grocery,217,SUCCESS,26-35,18-25,Karnataka,IndusInd,ICICI,Android,4G,0,11,Sunday,1,2024-10-20,10,Oct,Q4,2024-10
TXN0000087457,2024-11-24 15:47:25,Recharge,Grocery,2724,SUCCESS,36-45,18-25,Maharashtra,Yes Bank,SBI,Web,5G,0,15,Sunday,1,2024-11-24,11,Nov,Q4,2024-11
TXN0000087458,2024-06-26 09:34:47,P2M,Other,1387,SUCCESS,36-45,36-45,Andhra Pradesh,PNB,SBI,Android,4G,0,9,Wednesday,0,2024-06-26,6,Jun,Q2,2024-06
TXN0000087459,2024-05-10 10:29:38,P2M,Shopping,414,SUCCESS,36-45,36-45,Tamil Nadu,IndusInd,SBI,Android,4G,0,10,Friday,0,2024-05-10,5,May,Q2,2024-05
TXN0000087460,2024-03-19 17:34:37,P2M,Grocery,1293,SUCCESS,26-35,26-35,Maharashtra,PNB,HDFC,Android,4G,0,17,Tuesday,0,2024-03-19,3,Mar,Q1,2024-03
TXN0000087461,2024-06-28 06:30:28,P2M,Healthcare,2270,SUCCESS,36-45,36-45,Maharashtra,PNB,IndusInd,Android,4G,0,6,Friday,0,2024-06-28,6,Jun,Q2,2024-06
TXN0000087462,2024-09-02 03:54:29,P2P,Entertainment,239,SUCCESS,36-45,26-35,Andhra Pradesh,Kotak,SBI,Web,4G,0,3,Monday,0,2024-09-02,9,Sep,Q3,2024-09
TXN0000087463,2024-06-14 11:21:51,P2P,Fuel,1312,SUCCESS,36-45,36-45,Uttar Pradesh,IndusInd,PNB,Android,4G,0,11,Friday,0,2024-06-14,6,Jun,Q2,2024-06
TXN0000087464,2024-09-03 19:41:29,P2P,Food,691,SUCCESS,26-35,18-25,Tamil Nadu,PNB,Kotak,Android,5G,0,19,Tuesday,0,2024-09-03,9,Sep,Q3,2024-09
TXN0000087465,2024-11-17 00:58:20,P2P,Entertainment,211,SUCCESS,26-35,46-55,Rajasthan,Yes Bank,Axis,iOS,5G,0,0,Sunday,1,2024-11-17,11,Nov,Q4,2024-11
TXN0000087466,2024-04-22 22:56:24,P2P,Food,180,SUCCESS,18-25,18-25,Uttar Pradesh,HDFC,IndusInd,Android,4G,0,22,Monday,0,2024-04-22,4,Apr,Q2,2024-04
TXN0000087467,2024-05-29 10:57:26,P2P,Grocery,1275,SUCCESS,26-35,26-35,Telangana,Kotak,SBI,Android,4G,0,10,Wednesday,0,2024-05-29,5,May,Q2,2024-05
TXN0000087468,2024-12-10 20:29:56,P2P,Entertainment,248,SUCCESS,56+,26-35,Uttar Pradesh,Kotak,HDFC,Android,WiFi,0,20,Tuesday,0,2024-12-10,12,Dec,Q4,2024-12
TXN0000087469,2024-05-01 17:51:34,P2P,Utilities,174,SUCCESS,18-25,18-25,Rajasthan,SBI,ICICI,Android,3G,0,17,Wednesday,0,2024-05-01,5,May,Q2,2024-05
TXN0000087470,2024-10-07 10:42:23,P2M,Other,982,SUCCESS,18-25,26-35,Karnataka,IndusInd,Yes Bank,Web,WiFi,0,10,Monday,0,2024-10-07,10,Oct,Q4,2024-10
TXN0000087471,2024-03-15 19:37:34,P2M,Grocery,1832,SUCCESS,36-45,26-35,Rajasthan,Kotak,IndusInd,Android,4G,0,19,Friday,0,2024-03-15,3,Mar,Q1,2024-03
TXN0000087472,2024-08-25 18:30:39,P2P,Fuel,704,SUCCESS,18-25,36-45,Rajasthan,SBI,HDFC,Android,4G,0,18,Sunday,1,2024-08-25,8,Aug,Q3,2024-08
TXN0000087473,2024-11-01 22:16:11,P2P,Food,643,SUCCESS,56+,18-25,Rajasthan,PNB,HDFC,Android,WiFi,0,22,Friday,0,2024-11-01,11,Nov,Q4,2024-11
TXN0000087474,2024-04-05 08:38:21,Recharge,Fuel,3344,SUCCESS,36-45,18-25,Uttar Pradesh,SBI,SBI,iOS,4G,0,8,Friday,0,2024-04-05,4,Apr,Q2,2024-04
TXN0000087475,2024-10-31 18:59:54,P2P,Grocery,183,FAILED,26-35,18-25,Andhra Pradesh,SBI,PNB,Android,4G,0,18,Thursday,0,2024-10-31,10,Oct,Q4,2024-10
TXN0000087476,2024-08-27 15:59:55,P2M,Food,490,SUCCESS,36-45,26-35,Maharashtra,Yes Bank,HDFC,iOS,4G,0,15,Tuesday,0,2024-08-27,8,Aug,Q3,2024-08
TXN0000087477,2024-01-20 19:47:59,Bill Payment,Entertainment,490,SUCCESS,36-45,18-25,Andhra Pradesh,SBI,Kotak,iOS,4G,0,19,Saturday,1,2024-01-20,1,Jan,Q1,2024-01
TXN0000087478,2024-07-27 08:22:17,P2P,Utilities,3298,SUCCESS,36-45,36-45,Telangana,Kotak,HDFC,Android,4G,0,8,Saturday,1,2024-07-27,7,Jul,Q3,2024-07
TXN0000087479,2024-01-06 19:40:45,P2P,Fuel,4927,SUCCESS,36-45,26-35,Karnataka,PNB,HDFC,Android,4G,0,19,Saturday,1,2024-01-06,1,Jan,Q1,2024-01
TXN0000087480,2024-07-21 21:45:04,P2M,Entertainment,1057,SUCCESS,46-55,18-25,Delhi,HDFC,IndusInd,Android,4G,0,21,Sunday,1,2024-07-21,7,Jul,Q3,2024-07
TXN0000087481,2024-05-28 10:44:29,P2M,Utilities,280,SUCCESS,26-35,18-25,Maharashtra,ICICI,Yes Bank,Android,5G,0,10,Tuesday,0,2024-05-28,5,May,Q2,2024-05
TXN0000087482,2024-07-22 15:02:13,P2P,Transport,183,SUCCESS,18-25,18-25,Rajasthan,Kotak,SBI,Android,4G,0,15,Monday,0,2024-07-22,7,Jul,Q3,2024-07
TXN0000087483,2024-03-09 13:11:56,P2M,Entertainment,614,SUCCESS,26-35,18-25,Rajasthan,HDFC,IndusInd,Android,4G,0,13,Saturday,1,2024-03-09,3,Mar,Q1,2024-03
TXN0000087484,2024-11-05 10:47:09,P2P,Transport,627,SUCCESS,18-25,46-55,Delhi,Yes Bank,Axis,Web,4G,0,10,Tuesday,0,2024-11-05,11,Nov,Q4,2024-11
TXN0000087485,2024-05-19 22:02:46,Bill Payment,Shopping,1808,SUCCESS,26-35,26-35,Maharashtra,SBI,HDFC,iOS,4G,0,22,Sunday,1,2024-05-19,5,May,Q2,2024-05
TXN0000087486,2024-05-31 14:46:12,Bill Payment,Entertainment,1164,SUCCESS,46-55,18-25,Rajasthan,SBI,IndusInd,Android,4G,0,14,Friday,0,2024-05-31,5,May,Q2,2024-05
TXN0000087487,2024-08-02 17:56:12,P2P,Shopping,582,FAILED,18-25,26-35,Delhi,Axis,Axis,Android,5G,0,17,Friday,0,2024-08-02,8,Aug,Q3,2024-08
TXN0000087488,2024-12-24 18:44:50,P2M,Shopping,603,FAILED,18-25,36-45,West Bengal,IndusInd,IndusInd,Android,4G,0,18,Tuesday,0,2024-12-24,12,Dec,Q4,2024-12
TXN0000087489,2024-10-16 13:31:40,P2P,Other,338,SUCCESS,18-25,26-35,Karnataka,ICICI,IndusInd,Android,5G,0,13,Wednesday,0,2024-10-16,10,Oct,Q4,2024-10
TXN0000087490,2024-11-27 11:13:52,P2M,Shopping,1803,SUCCESS,36-45,36-45,Maharashtra,SBI,ICICI,Android,3G,0,11,Wednesday,0,2024-11-27,11,Nov,Q4,2024-11
TXN0000087491,2024-12-02 18:56:12,Bill Payment,Other,559,SUCCESS,56+,26-35,Andhra Pradesh,ICICI,ICICI,Android,4G,0,18,Monday,0,2024-12-02,12,Dec,Q4,2024-12
TXN0000087492,2024-08-26 21:37:17,P2M,Healthcare,429,SUCCESS,36-45,46-55,Uttar Pradesh,PNB,HDFC,Android,5G,0,21,Monday,0,2024-08-26,8,Aug,Q3,2024-08
TXN0000087493,2024-03-09 20:45:10,P2M,Grocery,4103,SUCCESS,36-45,18-25,Karnataka,IndusInd,PNB,Android,4G,0,20,Saturday,1,2024-03-09,3,Mar,Q1,2024-03
TXN0000087494,2024-07-09 10:01:04,P2P,Utilities,2899,SUCCESS,26-35,36-45,Karnataka,IndusInd,SBI,Android,4G,0,10,Tuesday,0,2024-07-09,7,Jul,Q3,2024-07
TXN0000087495,2024-03-31 19:35:36,P2P,Grocery,2687,FAILED,26-35,36-45,Uttar Pradesh,ICICI,Yes Bank,Android,4G,0,19,Sunday,1,2024-03-31,3,Mar,Q1,2024-03
TXN0000087496,2024-02-13 09:34:21,P2M,Utilities,269,SUCCESS,18-25,26-35,Tamil Nadu,SBI,ICICI,Android,4G,0,9,Tuesday,0,2024-02-13,2,Feb,Q1,2024-02
TXN0000087497,2024-08-28 13:51:46,P2P,Transport,31,SUCCESS,36-45,26-35,Andhra Pradesh,PNB,SBI,Android,5G,0,13,Wednesday,0,2024-08-28,8,Aug,Q3,2024-08
TXN0000087498,2024-08-12 15:00:48,P2P,Other,384,SUCCESS,56+,36-45,Telangana,ICICI,HDFC,Android,5G,0,15,Monday,0,2024-08-12,8,Aug,Q3,2024-08
TXN0000087499,2024-11-07 13:04:35,P2P,Other,500,SUCCESS,18-25,36-45,West Bengal,HDFC,HDFC,Android,5G,0,13,Thursday,0,2024-11-07,11,Nov,Q4,2024-11
TXN0000087500,2024-02-29 18:21:08,P2M,Shopping,694,SUCCESS,26-35,46-55,Andhra Pradesh,HDFC,HDFC,iOS,4G,0,18,Thursday,0,2024-02-29,2,Feb,Q1,2024-02
TXN0000087501,2024-07-06 21:42:09,P2P,Shopping,301,SUCCESS,46-55,18-25,West Bengal,SBI,ICICI,iOS,3G,0,21,Saturday,1,2024-07-06,7,Jul,Q3,2024-07
TXN0000087502,2024-06-20 19:46:15,P2P,Entertainment,352,SUCCESS,46-55,26-35,Tamil Nadu,HDFC,Kotak,Android,4G,0,19,Thursday,0,2024-06-20,6,Jun,Q2,2024-06
TXN0000087503,2024-11-05 12:05:10,P2M,Other,190,SUCCESS,36-45,26-35,Rajasthan,SBI,Axis,Android,4G,0,12,Tuesday,0,2024-11-05,11,Nov,Q4,2024-11
TXN0000087504,2024-05-24 20:45:09,P2M,Food,102,SUCCESS,26-35,26-35,Rajasthan,PNB,HDFC,Android,5G,0,20,Friday,0,2024-05-24,5,May,Q2,2024-05
TXN0000087505,2024-11-30 17:36:24,P2M,Transport,350,SUCCESS,36-45,18-25,Tamil Nadu,PNB,Axis,Android,4G,0,17,Saturday,1,2024-11-30,11,Nov,Q4,2024-11
TXN0000087506,2024-06-25 17:14:28,Recharge,Grocery,4891,SUCCESS,26-35,18-25,Maharashtra,SBI,SBI,Android,5G,0,17,Tuesday,0,2024-06-25,6,Jun,Q2,2024-06
TXN0000087507,2024-02-14 13:20:13,P2P,Transport,480,SUCCESS,26-35,36-45,Uttar Pradesh,IndusInd,HDFC,Android,5G,0,13,Wednesday,0,2024-02-14,2,Feb,Q1,2024-02
TXN0000087508,2024-08-04 19:56:16,P2P,Fuel,2357,SUCCESS,26-35,26-35,Maharashtra,HDFC,HDFC,Android,4G,0,19,Sunday,1,2024-08-04,8,Aug,Q3,2024-08
TXN0000087509,2024-01-10 12:13:20,P2P,Entertainment,372,SUCCESS,36-45,26-35,West Bengal,PNB,PNB,Android,5G,0,12,Wednesday,0,2024-01-10,1,Jan,Q1,2024-01
TXN0000087510,2024-08-03 01:37:46,P2M,Fuel,2628,SUCCESS,36-45,26-35,Rajasthan,Yes Bank,HDFC,Android,5G,0,1,Saturday,1,2024-08-03,8,Aug,Q3,2024-08
TXN0000087511,2024-11-07 10:51:04,Recharge,Fuel,1079,SUCCESS,56+,36-45,Tamil Nadu,SBI,HDFC,Android,4G,0,10,Thursday,0,2024-11-07,11,Nov,Q4,2024-11
TXN0000087512,2024-04-14 19:11:02,P2M,Shopping,789,FAILED,36-45,18-25,West Bengal,SBI,Yes Bank,Android,5G,0,19,Sunday,1,2024-04-14,4,Apr,Q2,2024-04
TXN0000087513,2024-04-25 23:25:44,P2P,Entertainment,263,SUCCESS,36-45,26-35,Uttar Pradesh,SBI,Axis,Android,4G,0,23,Thursday,0,2024-04-25,4,Apr,Q2,2024-04
TXN0000087514,2024-04-21 07:10:43,P2M,Grocery,2548,SUCCESS,18-25,36-45,Maharashtra,ICICI,SBI,Android,4G,0,7,Sunday,1,2024-04-21,4,Apr,Q2,2024-04
TXN0000087515,2024-12-19 20:22:33,P2P,Transport,157,SUCCESS,18-25,18-25,Uttar Pradesh,SBI,Kotak,iOS,5G,0,20,Thursday,0,2024-12-19,12,Dec,Q4,2024-12
TXN0000087516,2024-01-14 18:59:31,P2M,Other,636,SUCCESS,18-25,18-25,West Bengal,SBI,HDFC,Android,WiFi,0,18,Sunday,1,2024-01-14,1,Jan,Q1,2024-01
TXN0000087517,2024-05-27 12:33:36,P2M,Fuel,593,SUCCESS,26-35,46-55,Maharashtra,PNB,SBI,Android,4G,0,12,Monday,0,2024-05-27,5,May,Q2,2024-05
TXN0000087518,2024-08-08 21:47:17,P2P,Education,4937,FAILED,26-35,18-25,Karnataka,Yes Bank,Yes Bank,Android,4G,0,21,Thursday,0,2024-08-08,8,Aug,Q3,2024-08
TXN0000087519,2024-11-26 18:35:44,P2M,Entertainment,642,SUCCESS,26-35,18-25,Andhra Pradesh,ICICI,ICICI,Android,4G,0,18,Tuesday,0,2024-11-26,11,Nov,Q4,2024-11
TXN0000087520,2024-02-03 12:32:43,P2P,Grocery,119,SUCCESS,18-25,56+,Maharashtra,ICICI,Yes Bank,Android,4G,0,12,Saturday,1,2024-02-03,2,Feb,Q1,2024-02
TXN0000087521,2024-12-04 18:16:33,P2P,Utilities,1234,SUCCESS,36-45,26-35,West Bengal,IndusInd,ICICI,Android,4G,0,18,Wednesday,0,2024-12-04,12,Dec,Q4,2024-12
TXN0000087522,2024-12-12 08:34:53,P2M,Shopping,1989,SUCCESS,46-55,18-25,Maharashtra,Yes Bank,SBI,Android,4G,0,8,Thursday,0,2024-12-12,12,Dec,Q4,2024-12
TXN0000087523,2024-11-05 07:47:26,P2M,Utilities,1871,SUCCESS,18-25,26-35,Andhra Pradesh,HDFC,HDFC,Android,4G,0,7,Tuesday,0,2024-11-05,11,Nov,Q4,2024-11
TXN0000087524,2024-04-17 23:46:32,P2P,Fuel,1377,SUCCESS,36-45,26-35,Karnataka,IndusInd,HDFC,iOS,4G,0,23,Wednesday,0,2024-04-17,4,Apr,Q2,2024-04
TXN0000087525,2024-04-10 17:38:26,P2M,Entertainment,885,SUCCESS,36-45,18-25,Gujarat,PNB,SBI,Android,4G,0,17,Wednesday,0,2024-04-10,4,Apr,Q2,2024-04
TXN0000087526,2024-04-06 10:30:37,P2M,Education,3400,SUCCESS,26-35,18-25,Gujarat,SBI,IndusInd,iOS,4G,0,10,Saturday,1,2024-04-06,4,Apr,Q2,2024-04
TXN0000087527,2024-01-31 17:39:55,P2M,Grocery,615,SUCCESS,26-35,26-35,Karnataka,ICICI,Axis,Android,4G,0,17,Wednesday,0,2024-01-31,1,Jan,Q1,2024-01
TXN0000087528,2024-12-10 19:43:45,P2P,Fuel,2102,SUCCESS,46-55,18-25,Karnataka,ICICI,SBI,iOS,4G,0,19,Tuesday,0,2024-12-10,12,Dec,Q4,2024-12
TXN0000087529,2024-11-22 19:18:32,Bill Payment,Transport,83,SUCCESS,18-25,18-25,Karnataka,SBI,HDFC,iOS,4G,0,19,Friday,0,2024-11-22,11,Nov,Q4,2024-11
TXN0000087530,2024-01-30 10:09:59,P2M,Grocery,1283,SUCCESS,18-25,26-35,Uttar Pradesh,Kotak,HDFC,Android,3G,0,10,Tuesday,0,2024-01-30,1,Jan,Q1,2024-01
TXN0000087531,2024-06-27 21:28:49,Recharge,Entertainment,211,SUCCESS,26-35,36-45,Delhi,Axis,SBI,Android,4G,0,21,Thursday,0,2024-06-27,6,Jun,Q2,2024-06
TXN0000087532,2024-05-10 09:05:30,P2P,Shopping,312,SUCCESS,36-45,26-35,Andhra Pradesh,ICICI,Axis,Android,5G,0,9,Friday,0,2024-05-10,5,May,Q2,2024-05
TXN0000087533,2024-11-23 21:46:34,P2P,Entertainment,605,SUCCESS,18-25,36-45,Tamil Nadu,IndusInd,SBI,Android,WiFi,0,21,Saturday,1,2024-11-23,11,Nov,Q4,2024-11
TXN0000087534,2024-03-22 22:35:45,P2P,Grocery,3093,SUCCESS,26-35,46-55,Delhi,SBI,Kotak,Android,4G,0,22,Friday,0,2024-03-22,3,Mar,Q1,2024-03
TXN0000087535,2024-08-15 12:43:06,P2M,Healthcare,1265,SUCCESS,46-55,18-25,Karnataka,SBI,SBI,Android,4G,0,12,Thursday,0,2024-08-15,8,Aug,Q3,2024-08
TXN0000087536,2024-01-29 23:46:56,P2M,Grocery,174,FAILED,46-55,36-45,Telangana,HDFC,SBI,Android,4G,0,23,Monday,0,2024-01-29,1,Jan,Q1,2024-01
TXN0000087537,2024-07-19 13:39:50,P2P,Fuel,332,SUCCESS,46-55,36-45,Maharashtra,SBI,SBI,Android,4G,0,13,Friday,0,2024-07-19,7,Jul,Q3,2024-07
TXN0000087538,2024-03-26 17:42:34,P2P,Transport,19,SUCCESS,56+,26-35,Gujarat,IndusInd,SBI,Android,5G,0,17,Tuesday,0,2024-03-26,3,Mar,Q1,2024-03
TXN0000087539,2024-03-30 11:17:21,P2M,Education,11065,SUCCESS,36-45,18-25,Delhi,SBI,Axis,Android,4G,0,11,Saturday,1,2024-03-30,3,Mar,Q1,2024-03
TXN0000087540,2024-12-04 23:00:02,Bill Payment,Other,1921,SUCCESS,36-45,36-45,Telangana,PNB,IndusInd,Android,4G,0,23,Wednesday,0,2024-12-04,12,Dec,Q4,2024-12
TXN0000087541,2024-11-02 19:00:25,P2M,Education,4927,SUCCESS,18-25,18-25,Karnataka,ICICI,Kotak,Android,5G,0,19,Saturday,1,2024-11-02,11,Nov,Q4,2024-11
TXN0000087542,2024-01-09 18:09:01,P2M,Transport,59,FAILED,56+,18-25,Maharashtra,ICICI,IndusInd,iOS,4G,0,18,Tuesday,0,2024-01-09,1,Jan,Q1,2024-01
TXN0000087543,2024-07-05 19:24:01,P2M,Entertainment,315,FAILED,56+,46-55,Tamil Nadu,Yes Bank,HDFC,Android,4G,0,19,Friday,0,2024-07-05,7,Jul,Q3,2024-07
TXN0000087544,2024-06-03 20:31:42,P2P,Healthcare,198,SUCCESS,18-25,36-45,Tamil Nadu,HDFC,PNB,iOS,3G,0,20,Monday,0,2024-06-03,6,Jun,Q2,2024-06
TXN0000087545,2024-04-19 06:02:54,P2M,Shopping,1762,SUCCESS,18-25,26-35,Tamil Nadu,IndusInd,HDFC,Android,4G,0,6,Friday,0,2024-04-19,4,Apr,Q2,2024-04
TXN0000087546,2024-11-03 08:45:28,P2P,Transport,284,SUCCESS,46-55,18-25,Andhra Pradesh,SBI,HDFC,iOS,4G,0,8,Sunday,1,2024-11-03,11,Nov,Q4,2024-11
TXN0000087547,2024-01-05 13:53:56,P2M,Shopping,1132,SUCCESS,36-45,26-35,Maharashtra,SBI,IndusInd,Web,4G,0,13,Friday,0,2024-01-05,1,Jan,Q1,2024-01
TXN0000087548,2024-01-05 18:15:44,P2M,Food,112,SUCCESS,26-35,26-35,Tamil Nadu,Kotak,Kotak,Android,5G,0,18,Friday,0,2024-01-05,1,Jan,Q1,2024-01
TXN0000087549,2024-11-24 20:32:48,P2M,Shopping,1008,FAILED,18-25,36-45,Telangana,SBI,SBI,iOS,4G,0,20,Sunday,1,2024-11-24,11,Nov,Q4,2024-11
TXN0000087550,2024-05-28 12:54:23,P2P,Grocery,1650,SUCCESS,26-35,18-25,Karnataka,HDFC,SBI,Web,5G,0,12,Tuesday,0,2024-05-28,5,May,Q2,2024-05
TXN0000087551,2024-03-08 13:40:36,P2P,Grocery,1943,SUCCESS,18-25,26-35,Rajasthan,HDFC,SBI,Android,4G,0,13,Friday,0,2024-03-08,3,Mar,Q1,2024-03
TXN0000087552,2024-03-15 21:35:40,P2P,Shopping,12560,SUCCESS,18-25,26-35,Karnataka,IndusInd,HDFC,Android,4G,0,21,Friday,0,2024-03-15,3,Mar,Q1,2024-03
TXN0000087553,2024-09-02 15:30:13,P2P,Utilities,5228,SUCCESS,56+,36-45,Delhi,SBI,Axis,Android,4G,0,15,Monday,0,2024-09-02,9,Sep,Q3,2024-09
TXN0000087554,2024-03-10 08:25:39,P2M,Entertainment,113,SUCCESS,36-45,26-35,Gujarat,Kotak,SBI,Android,4G,0,8,Sunday,1,2024-03-10,3,Mar,Q1,2024-03
TXN0000087555,2024-06-14 23:45:11,P2M,Other,1405,SUCCESS,18-25,18-25,Uttar Pradesh,SBI,Yes Bank,Android,3G,0,23,Friday,0,2024-06-14,6,Jun,Q2,2024-06
TXN0000087556,2024-01-16 06:50:35,P2P,Entertainment,195,SUCCESS,46-55,18-25,Andhra Pradesh,HDFC,Yes Bank,Android,4G,0,6,Tuesday,0,2024-01-16,1,Jan,Q1,2024-01
TXN0000087557,2024-12-29 12:50:32,Bill Payment,Shopping,989,FAILED,26-35,56+,Andhra Pradesh,IndusInd,Yes Bank,iOS,4G,0,12,Sunday,1,2024-12-29,12,Dec,Q4,2024-12
TXN0000087558,2024-05-28 03:37:04,Recharge,Food,945,SUCCESS,18-25,36-45,Karnataka,SBI,Axis,Android,4G,0,3,Tuesday,0,2024-05-28,5,May,Q2,2024-05
TXN0000087559,2024-09-03 15:00:36,P2M,Shopping,1939,SUCCESS,46-55,26-35,Telangana,SBI,Yes Bank,Android,5G,0,15,Tuesday,0,2024-09-03,9,Sep,Q3,2024-09
TXN0000087560,2024-03-16 16:39:27,P2P,Healthcare,197,SUCCESS,26-35,26-35,Maharashtra,SBI,HDFC,Android,WiFi,0,16,Saturday,1,2024-03-16,3,Mar,Q1,2024-03
TXN0000087561,2024-12-26 13:12:01,P2M,Entertainment,222,SUCCESS,26-35,18-25,Telangana,IndusInd,HDFC,Android,4G,0,13,Thursday,0,2024-12-26,12,Dec,Q4,2024-12
TXN0000087562,2024-07-01 18:21:49,Bill Payment,Utilities,313,SUCCESS,18-25,26-35,Andhra Pradesh,ICICI,ICICI,Android,4G,0,18,Monday,0,2024-07-01,7,Jul,Q3,2024-07
TXN0000087563,2024-09-06 12:38:17,P2M,Food,89,SUCCESS,46-55,36-45,Gujarat,Kotak,Axis,Android,4G,0,12,Friday,0,2024-09-06,9,Sep,Q3,2024-09
TXN0000087564,2024-04-01 14:40:02,P2M,Grocery,672,SUCCESS,26-35,18-25,Karnataka,SBI,PNB,Android,4G,0,14,Monday,0,2024-04-01,4,Apr,Q2,2024-04
TXN0000087565,2024-08-26 20:35:25,P2M,Fuel,759,SUCCESS,26-35,26-35,Telangana,SBI,PNB,Android,5G,0,20,Monday,0,2024-08-26,8,Aug,Q3,2024-08
TXN0000087566,2024-07-09 13:15:00,P2M,Utilities,5940,SUCCESS,18-25,26-35,Telangana,PNB,IndusInd,iOS,4G,0,13,Tuesday,0,2024-07-09,7,Jul,Q3,2024-07
TXN0000087567,2024-05-28 00:38:06,P2P,Utilities,3667,SUCCESS,26-35,18-25,Tamil Nadu,IndusInd,HDFC,Android,4G,0,0,Tuesday,0,2024-05-28,5,May,Q2,2024-05
TXN0000087568,2024-02-28 09:56:13,P2P,Food,90,SUCCESS,46-55,26-35,Rajasthan,Yes Bank,Axis,Android,5G,0,9,Wednesday,0,2024-02-28,2,Feb,Q1,2024-02
TXN0000087569,2024-11-27 18:11:05,Bill Payment,Food,1070,SUCCESS,18-25,26-35,Rajasthan,IndusInd,ICICI,iOS,4G,0,18,Wednesday,0,2024-11-27,11,Nov,Q4,2024-11
TXN0000087570,2024-03-20 13:08:06,P2M,Other,80,SUCCESS,26-35,36-45,Rajasthan,SBI,SBI,Android,4G,0,13,Wednesday,0,2024-03-20,3,Mar,Q1,2024-03
TXN0000087571,2024-02-12 10:11:42,P2M,Healthcare,249,SUCCESS,26-35,36-45,Tamil Nadu,Axis,IndusInd,iOS,3G,0,10,Monday,0,2024-02-12,2,Feb,Q1,2024-02
TXN0000087572,2024-05-22 14:32:45,Recharge,Shopping,4957,SUCCESS,46-55,36-45,Karnataka,SBI,PNB,Android,4G,0,14,Wednesday,0,2024-05-22,5,May,Q2,2024-05
TXN0000087573,2024-01-24 08:55:39,P2M,Transport,200,SUCCESS,36-45,26-35,Delhi,IndusInd,Kotak,Web,4G,0,8,Wednesday,0,2024-01-24,1,Jan,Q1,2024-01
TXN0000087574,2024-08-19 13:29:21,P2M,Food,85,SUCCESS,46-55,26-35,Maharashtra,HDFC,ICICI,Web,4G,0,13,Monday,0,2024-08-19,8,Aug,Q3,2024-08
TXN0000087575,2024-02-13 23:26:04,P2P,Grocery,990,SUCCESS,26-35,46-55,Uttar Pradesh,Yes Bank,PNB,Android,WiFi,0,23,Tuesday,0,2024-02-13,2,Feb,Q1,2024-02
TXN0000087576,2024-09-29 13:38:07,P2P,Grocery,552,SUCCESS,18-25,26-35,Gujarat,SBI,Yes Bank,Android,4G,0,13,Sunday,1,2024-09-29,9,Sep,Q3,2024-09
TXN0000087577,2024-01-17 13:57:01,P2P,Shopping,4975,SUCCESS,18-25,36-45,Uttar Pradesh,ICICI,PNB,Android,WiFi,0,13,Wednesday,0,2024-01-17,1,Jan,Q1,2024-01
